32.073 1 0.577438 0.154519 0.13374 -0.581013 -0.374867 
32.5235 1 0.599365 0.175193 0.12188 -0.610962 -0.440302 
32.974 1 0.621291 0.19621 0.109155 -0.639355 -0.505771 
33.4617 1 0.645026 0.22015 0.0925428 -0.665782 -0.578997 
33.9493 1 0.668761 0.245494 0.0722954 -0.685161 -0.65049 
34.437 1 0.692497 0.272117 0.0486445 -0.697509 -0.718989 
34.7703 1 0.70872 0.290942 0.0306269 -0.701264 -0.761579 
35.1037 1 0.724944 0.310269 0.011217 -0.701852 -0.801891 
35.437 1 0.741168 0.330067 -0.00950764 -0.699383 -0.839806 
35.7025 1 0.75409 0.347658 -0.0308571 -0.687412 -0.865854 
35.968 1 0.767012 0.366964 -0.0570282 -0.66406 -0.88226 
36.077 1 0.772317 0.374971 -0.0680976 -0.653203 -0.88638 
36.242 1 0.780348 0.387165 -0.0850738 -0.636171 -0.891909 
36.5753 1 0.796571 0.413861 -0.125039 -0.589079 -0.894673 
36.9087 1 0.812795 0.44275 -0.171303 -0.526384 -0.881794 
37.242 1 0.829019 0.473643 -0.223375 -0.449029 -0.853348 
37.695 1 0.851067 0.518505 -0.302576 -0.322133 -0.78999 
38.148 1 0.873115 0.566264 -0.390382 -0.172395 -0.69868 
38.601 1 0.895163 0.616465 -0.485583 -0.00230039 -0.580147 
39.054 1 0.917211 0.668661 -0.58698 0.185641 -0.435302 
39.507 1 0.939259 0.722417 -0.693391 0.388916 -0.265208 
39.96 1 0.961307 0.777302 -0.803654 0.60502 -0.0710457 
40.413 1 0.983355 0.8329 -0.916632 0.831477 0.145923 
40.755 1 1 0.874056 -1 1 0.315336 
