0.00659591394831761+0.00516205091138157i,0.000155030139647742+4.55329331566697e-05i,1.28914528372969e-05+2.25565119916232e-05i,0.000155030139647695+4.55329331566547e-05i,1.28914528372959e-05+2.25565119916192e-05i
0.00659591394831761+0.00516205091138157i,0.000199151871850459+5.9583083539092e-05i,1.69529772924814e-05+3.07528208577073e-05i,0.000199151871850482+5.95830835390896e-05i,1.6952977292484e-05+3.07528208577171e-05i
0.00659591394831761+0.00516205091138157i,0.000264536392299926+8.06632920439823e-05i,2.31326066011679e-05+4.3528137392634e-05i,0.000264536392299913+8.0663292043985e-05i,2.31326066011674e-05+4.35281373926564e-05i
0.00659591394831761+0.00516205091138157i,0.000371170732924057+0.000115406642084596i,3.34767714786814e-05+6.53653381388052e-05i,0.00037117073292404+0.000115406642084577i,3.34767714786719e-05+6.5365338138775e-05i
0.00659591394831761+0.00516205091138157i,0.000575049432352768+0.000182406042873747i,5.37481701284543e-05+0.000108913862707241i,0.000575049432352889+0.000182406042873781i,5.37481701284788e-05+0.000108913862707262i
0.00659591394831761+0.00516205091138157i,0.00110669024022171+0.000358301133766118i,0.000107796334867174+0.000226668081980867i,0.00110669024022176+0.000358301133766207i,0.000107796334867213+0.000226668081981039i
0.00659591394831761+0.00516205091138157i,0.00334247210421096+0.00110508598711456i,0.000341551799986896+0.00074497626176841i,0.00334247210421085+0.00110508598711455i,0.000341551799986938+0.000744976261768718i
0.00659591394831761+0.00516205091138157i,0.00148636427171289+0.000502103560287373i,0.000160617572228259+0.000363142305465377i,0.00148636427171289+0.000502103560287395i,0.000160617572228297+0.000363142305465488i
0.00659591394831761+0.00516205091138157i,0.000784175032443412+0.000270820598439089i,9.0481799012457e-05+0.000211830974168029i,0.0007841750324434+0.000270820598439095i,9.04817990124441e-05+0.000211830974167981i
0.00659591394831761+0.00516205091138157i,0.000541424800884003+0.000191299169434453i,6.75023698960519e-05+0.000163405235527121i,0.000541424800883975+0.000191299169434441i,6.75023698960662e-05+0.000163405235527185i
0.00659591394831761+0.00516205091138157i,0.000419939332513062+0.00015193063911432i,5.74138027422824e-05+0.000143437019499208i,0.000419939332513105+0.000151930639114343i,5.74138027423007e-05+0.000143437019499258i
0.00659591394831761+0.00516205091138157i,0.000346749474016952+0.000128603703211617i,5.29718702955381e-05+0.000136253506653981i,0.000346749474016963+0.000128603703211613i,5.29718702955548e-05+0.000136253506654033i
0.00659591394831761+0.00516205091138157i,0.000297319657819025+0.00011322271536444i,5.20097216590273e-05+0.000137327514318221i,0.000297319657819032+0.000113222715364447i,5.20097216590602e-05+0.000137327514318345i
0.00659591394831761+0.00516205091138157i,0.000261013990856428+0.00010230464728654i,5.40421455515811e-05+0.000145954058286687i,0.000261013990856312+0.000102304647286438i,5.40421455515168e-05+0.000145954058286463i
0.00659591394831761+0.00516205091138157i,0.000232259334276123+9.40739106272433e-05i,5.9661521376939e-05+0.000164107614318465i,0.000232259334276338+9.40739106274373e-05i,5.96615213771404e-05+0.00016410761431912i
0.00659591394831761+0.00516205091138157i,0.000207431989195205+8.74741407110456e-05i,7.1033312894676e-05+0.000197999439427929i,0.000207431989194868+8.74741407107437e-05i,7.10333128943704e-05+0.000197999439426871i
0.00659591394831761+0.00516205091138157i,0.000183384274579545+8.17760302944086e-05i,9.4404503036515e-05+0.000265115940256264i,0.000183384274579332+8.17760302942082e-05i,9.44045030363651e-05+0.000265115940255707i
0.00659591394831761+0.00516205091138157i,0.000160657187197642+7.72389662561717e-05i,0.000150379193456666+0.000422659543806087i,0.000160657187197585+7.72389662560651e-05i,0.000150379193456583+0.000422659543805752i
0.00659591394831761+0.00516205091138157i,0.000217778690835179+8.80492724940979e-05i,0.000250800832641727+0.000700248580306732i,0.000217778690835271+8.80492724941772e-05i,0.000250800832641986+0.000700248580307299i
0.00659591394831761+0.00516205091138157i,0.000236081918891434+9.02018963687847e-05i,0.000147310252248771+0.000405217103174636i,0.000236081918891709+9.02018963689151e-05i,0.000147310252248986+0.000405217103175098i
0.00659591394831761+0.00516205091138157i,0.000207565436111436+8.37708834393287e-05i,8.23448092786412e-05+0.000221159583048506i,0.000207565436111949+8.37708834397293e-05i,8.23448092787896e-05+0.00022115958304871i
0.00659591394831761+0.00516205091138157i,0.000190019891925073+8.01663008384315e-05i,5.5559762791856e-05+0.000144289148001419i,0.000190019891925385+8.01663008386867e-05i,5.55597627919675e-05+0.000144289148001623i
0.00659591394831761+0.00516205091138157i,0.000178026370654298+7.79163116972174e-05i,4.19164591835364e-05+0.000104183919507996i,0.000178026370654356+7.79163116972606e-05i,4.19164591835617e-05+0.000104183919508027i
0.00659591394831761+0.00516205091138157i,0.0001689154586254+7.63965267345263e-05i,3.39622359694725e-05+7.99273104159468e-05i,0.000168915458625329+7.63965267344657e-05i,3.39622359694714e-05+7.99273104159498e-05i
0.00659591394831761+0.00516205091138157i,0.000161535073590031+7.53466383120731e-05i,2.89420328210213e-05+6.37828412857909e-05i,0.00016153507358999+7.53466383120361e-05i,2.89420328210209e-05+6.37828412858066e-05i
0.00659591394831761+0.00516205091138157i,0.000155310186402565+7.46384132268653e-05i,2.56298483622826e-05+5.22985987696209e-05i,0.000155310186402569+7.46384132268683e-05i,2.56298483622917e-05+5.22985987696451e-05i
0.00659591394831761+0.00516205091138157i,0.000149914896629993+7.42001475620384e-05i,2.34051437257941e-05+4.37173475443592e-05i,0.000149914896630019+7.42001475620606e-05i,2.34051437258072e-05+4.37173475443777e-05i
0.00659591394831761+0.00516205091138157i,0.000145145505392932+7.39883349614969e-05i,2.19241237166615e-05+3.70550750500853e-05i,0.000145145505392928+7.39883349614932e-05i,2.19241237166518e-05+3.70550750500769e-05i
0.00659591394831761+0.00516205091138157i,0.000140864790344015+7.39754552333315e-05i,2.09838374962879e-05+3.17199209235375e-05i,0.000140864790344013+7.39754552333279e-05i,2.09838374962829e-05+3.17199209235349e-05i
0.00659591394831761+0.00516205091138157i,0.000136974759825017+7.41441044248069e-05i,2.04593532866421e-05+2.73358208072216e-05i,0.000136974759825004+7.41441044247996e-05i,2.0459353286644e-05+2.73358208072251e-05i
0.00659591394831761+0.00516205091138157i,0.000133402088649391+7.44839490150407e-05i,2.02721546103097e-05+2.36536378779773e-05i,0.000133402088649411+7.44839490150514e-05i,2.02721546103086e-05+2.36536378779688e-05i
0.00659591394831761+0.00516205091138157i,0.00013008972922135+7.49900858596153e-05i,2.03732061185497e-05+2.05035087096949e-05i,0.000130089729221328+7.49900858596016e-05i,2.03732061185494e-05+2.05035087096984e-05i
0.00659591394831761+0.00516205091138157i,0.000126991759883756+7.56621832422138e-05i,2.07334801587893e-05+1.77684017288911e-05i,0.000126991759883756+7.56621832422177e-05i,2.07334801588012e-05+1.77684017289025e-05i
0.00659591394831761+0.00516205091138157i,0.000124070035458383+7.65041127463316e-05i,2.13385597363043e-05+1.53697890167701e-05i,0.000124070035458385+7.65041127463353e-05i,2.13385597363094e-05+1.53697890167843e-05i
0.00659591394831761+0.00516205091138157i,0.000121291889810978+7.75239385600594e-05i,2.21856398783429e-05+1.32614615844484e-05i,0.000121291889810967+7.75239385600522e-05i,2.21856398783433e-05+1.32614615844498e-05i
0.00659591394831761+0.00516205091138157i,0.000118628473963264+7.87342148837501e-05i,2.3282072767048e-05+1.1430351131114e-05i,0.000118628473963257+7.87342148837419e-05i,2.32820727670416e-05+1.1430351131111e-05i
0.00659591394831761+0.00516205091138157i,0.00011605348577256+8.01525966216026e-05i,2.46450343677365e-05+9.90464171553425e-06i,0.000116053485772554+8.0152596621599e-05i,2.46450343677323e-05+9.90464171552524e-06i
0.00659591394831761+0.00516205091138157i,0.000113542141987025+8.18028142527482e-05i,2.63021453363675e-05+8.76725566588161e-06i,0.000113542141987+8.18028142527433e-05i,2.63021453363781e-05+8.76725566587657e-06i
0.00659591394831761+0.00516205091138157i,0.00011107030074415+8.37161134028174e-05i,2.82930597158935e-05+8.15946461946965e-06i,0.000111070300744125+8.37161134028098e-05i,2.82930597159023e-05+8.15946461946372e-06i
0.00659591394831761+0.00516205091138157i,0.000108613685337+8.59333242667979e-05i,3.06722002594178e-05+8.23743902716721e-06i,0.000108613685336992+8.59333242667981e-05i,3.0672200259419e-05+8.23743902716838e-06i
0.00659591394831761+0.00516205091138157i,0.000106147207796795+8.85078189628775e-05i,3.35130146472069e-05+9.08049169236039e-06i,0.000106147207796794+8.85078189628804e-05i,3.35130146472092e-05+9.08049169236505e-06i
0.00659591394831761+0.00516205091138157i,0.000103644471587746+9.1509754850151e-05i,3.69144030513644e-05+1.06597252054274e-05i,0.000103644471587733+9.15097548501402e-05i,3.69144030513549e-05+1.06597252054325e-05i
0.00659591394831761+0.00516205091138157i,0.000101077703817633+9.50322159824223e-05i,4.10103975996159e-05+1.2915167944943e-05i,0.000101077703817635+9.50322159824234e-05i,4.10103975995977e-05+1.29151679449355e-05i
0.00659591394831761+0.00516205091138157i,9.84187635289987e-05+9.92001890407543e-05i,4.59848761657028e-05+1.58353721273233e-05i,9.84187635289819e-05+9.92001890407334e-05i,4.59848761656733e-05+1.58353721273133e-05i
0.00659591394831761+0.00516205091138157i,9.56428301365918e-05+0.000104183774163818i,5.20942573992798e-05+1.94882115383015e-05i,9.56428301365743e-05+0.000104183774163842i,5.20942573993403e-05+1.94882115383233e-05i
0.00659591394831761+0.00516205091138157i,9.27387667003085e-05+0.00011021758105622i,5.97030270300194e-05+2.40329756416042e-05i,9.27387667003065e-05+0.000110217581056224i,5.97030270300286e-05+2.40329756416108e-05i
0.00659591394831761+0.00516205091138157i,8.97362882738848e-05+0.0001176284311353i,6.93398079770534e-05+2.97417357700269e-05i,8.97362882738806e-05+0.000117628431135298i,6.93398079770508e-05+2.97417357700348e-05i
0.00659591394831761+0.00516205091138157i,8.67760020614441e-05+0.000126871102262231i,8.17847114857212e-05+3.70426995613414e-05i,8.67760020614466e-05+0.000126871102262263i,8.17847114857999e-05+3.70426995613591e-05i
0.00659591394831761+0.00516205091138157i,8.42881057107139e-05+0.000138557943826577i,9.81951970710214e-05+4.65910419071966e-05i,8.42881057107232e-05+0.000138557943826598i,9.81951970710026e-05+4.65910419071937e-05i
0.00659591394831761+0.00516205091138157i,8.34234414091209e-05+0.000153407463656141i,0.000120232426249657+5.93489833903103e-05i,8.34234414091546e-05+0.000153407463656163i,0.000120232426249767+5.93489833903354e-05i
0.00659591394831761+0.00516205091138157i,8.68724099986514e-05+0.000171801702529936i,0.00014990499099261+7.65253032162558e-05i,8.68724099986396e-05+0.000171801702529894i,0.000149904990992455+7.65253032162339e-05i
0.00659591394831761+0.00516205091138157i,9.92081618681246e-05+0.000191916892931457i,0.00018786013895208+9.86742447414711e-05i,9.92081618680573e-05+0.000191916892931439i,0.000187860138952002+9.86742447414502e-05i
0.00659591394831761+0.00516205091138157i,0.000122653180875078+0.00020486302881372i,0.00022697348581352+0.00012212904991044i,0.000122653180875115+0.000204863028813716i,0.000226973485813493+0.000122129049910441i
0.00659591394831761+0.00516205091138157i,0.000147302842059375+0.00019397274932374i,0.000245801354203295+0.000134977426104214i,0.000147302842059384+0.000193972749323657i,0.000245801354202983+0.000134977426104184i
0.00659591394831761+0.00516205091138157i,0.00015801097058627+0.000157662345859429i,0.000231372352163816+0.000129241721704915i,0.000158010970586282+0.000157662345859449i,0.00023137235216378+0.000129241721704901i
0.00659591394831761+0.00516205091138157i,0.000155729183734357+0.000116348641427169i,0.00020070819066548+0.000113721054629749i,0.000155729183734339+0.000116348641427163i,0.000200708190665376+0.000113721054629708i
0.00659591394831761+0.00516205091138157i,0.000148879557972622+8.29478710881561e-05i,0.000171219029483479+9.81618044862728e-05i,0.000148879557972625+8.29478710881273e-05i,0.00017121902948344+9.816180448628e-05i
0.00659591394831761+0.00516205091138157i,0.000141800767944538+5.86369023659546e-05i,0.000147815124046372+8.55639029997756e-05i,0.000141800767944563+5.86369023659439e-05i,0.000147815124046432+8.55639029997839e-05i
0.00659591394831761+0.00516205091138157i,0.000135651813441919+4.14024459031327e-05i,0.000130063220183885+7.58735432706691e-05i,0.000135651813441914+4.14024459031665e-05i,0.000130063220183886+7.58735432706689e-05i
0.00659591394831761+0.00516205091138157i,0.000130517824424005+2.95225572041945e-05i,0.000116598068561254+6.84343564784992e-05i,0.000130517824424004+2.95225572042071e-05i,0.000116598068561257+6.84343564785002e-05i
0.00659591394831761+0.00516205091138157i,0.000126233062715387+2.21410812492011e-05i,0.000106250431880531+6.2651190657939e-05i,0.000126233062715378+2.21410812491833e-05i,0.000106250431880554+6.26511906579396e-05i
0.00659591394831761+0.00516205091138157i,0.000122612713626057+1.89363250067572e-05i,9.81763565314623e-05+5.80850671066944e-05i,0.000122612713626035+1.89363250067196e-05i,9.81763565314263e-05+5.80850671066565e-05i
0.00659591394831761+0.00516205091138157i,0.000119504228467709+1.91579837427246e-05i,9.17889574209713e-05+5.44270299964576e-05i,0.000119504228467692+1.91579837427318e-05i,9.17889574209406e-05+5.44270299964353e-05i
0.00659591394831761+0.00516205091138157i,0.000116790905760155+2.13733407990658e-05i,8.6679794248976e-05+5.1460319271872e-05i,0.000116790905760156+2.13733407991004e-05i,8.66797942489827e-05+5.1460319271869e-05i
0.00659591394831761+0.00516205091138157i,0.000114385116841932+2.44045262481213e-05i,8.25608169418082e-05+4.90311193462944e-05i,0.000114385116841937+2.44045262481247e-05i,8.25608169418161e-05+4.9031119346298e-05i
0.00659591394831761+0.00516205091138157i,0.000112220920543407+2.76609989823773e-05i,7.92254362944399e-05+4.70285351648524e-05i,0.000112220920543402+2.76609989823785e-05i,7.92254362944315e-05+4.70285351648506e-05i
0.00659591394831761+0.00516205091138157i,0.000110248152937009+3.09066903777232e-05i,7.65229816866248e-05+4.53712953405537e-05i,0.000110248152937012+3.09066903777199e-05i,7.65229816866274e-05+4.53712953405536e-05i
0.00659591394831761+0.00516205091138157i,0.000108428082471794+3.40618383806241e-05i,7.43418899483741e-05+4.39989298165639e-05i,0.000108428082471791+3.40618383806242e-05i,7.43418899483741e-05+4.39989298165621e-05i
0.00659591394831761+0.00516205091138157i,0.00010673029888512+3.71105913310147e-05i,7.2598502667403e-05+4.28658557779845e-05i,0.000106730298885123+3.71105913310152e-05i,7.25985026673996e-05+4.28658557779846e-05i
0.00659591394831761+0.00516205091138157i,0.000105130494404583+4.00626651908058e-05i,7.12294842716616e-05+4.19373560106865e-05i,0.00010513049440458+4.00626651908102e-05i,7.12294842716495e-05+4.19373560106891e-05i
0.00659591394831761+0.00516205091138157i,0.000103608871573765+4.29375542248207e-05i,7.01866093464512e-05+4.1186802595596e-05i,0.000103608871573765+4.2937554224814e-05i,7.01866093464516e-05+4.11868025955943e-05i
0.00659591394831761+0.00516205091138157i,0.000102148987718928+4.57580007120377e-05i,6.94331271413801e-05+4.05937130698899e-05i,0.000102148987718926+4.57580007120445e-05i,6.9433127141381e-05+4.0593713069888e-05i
0.00659591394831761+0.00516205091138157i,0.000100736904142152+4.85473687781004e-05i,6.89411962289296e-05+4.0142373126326e-05i,0.000100736904142149+4.85473687781027e-05i,6.89411962289182e-05+4.01423731263262e-05i
0.00659591394831761+0.00516205091138157i,9.93605491485315e-05+5.13287168296843e-05i,6.86900603256063e-05+3.98208524373902e-05i,9.93605491485294e-05+5.13287168296904e-05i,6.86900603256031e-05+3.98208524373926e-05i
0.00659591394831761+0.00516205091138157i,9.80092321282403e-05+5.41246282153801e-05i,6.866474904415e-05+3.96202991121855e-05i,9.80092321282386e-05+5.4124628215381e-05i,6.86647490441487e-05+3.9620299112188e-05i
0.00659591394831761+0.00516205091138157i,9.66732650195347e-05+5.69573880006649e-05i,6.88551600224492e-05+3.95344364226096e-05i,9.66732650195364e-05+5.69573880006632e-05i,6.88551600224533e-05+3.95344364226106e-05i
0.00659591394831761+0.00516205091138157i,9.53436605048609e-05+5.98493239865834e-05i,6.92554267126156e-05+3.95592105933261e-05i,9.53436605048599e-05+5.98493239865887e-05i,6.92554267126155e-05+3.95592105933254e-05i
0.00659591394831761+0.00516205091138157i,9.4011885290603e-05+6.28232347924672e-05i,6.98635084302729e-05+3.96925554555043e-05i,9.40118852906025e-05+6.28232347924735e-05i,6.98635084302758e-05+3.96925554555045e-05i
0.00659591394831761+0.00516205091138157i,9.26696532071115e-05+6.59028776915268e-05i,7.06809618508361e-05+3.99342516241344e-05i,9.26696532071122e-05+6.59028776915115e-05i,7.06809618508304e-05+3.99342516241303e-05i
0.00659591394831761+0.00516205091138157i,9.13087476419266e-05+6.91135142995708e-05i,7.17128696914555e-05+4.0285866497872e-05i,9.13087476419275e-05+6.91135142995701e-05i,7.17128696914603e-05+4.02858664978737e-05i
0.00659591394831761+0.00516205091138157i,8.99208667610657e-05+7.24825268500375e-05i,7.29679152860751e-05+4.07507680715884e-05i,8.99208667610632e-05+7.24825268500504e-05i,7.29679152860771e-05+4.07507680715926e-05i
0.00659591394831761+0.00516205091138157i,8.84974887775279e-05+7.60401281869324e-05i,7.4458602872529e-05+4.13342111863379e-05i,8.84974887775271e-05+7.60401281869308e-05i,7.44586028725302e-05+4.1334211186338e-05i
0.00659591394831761+0.00516205091138157i,8.70297589772359e-05+7.98201982101121e-05i,7.62016340053842e-05+4.20435000996383e-05i,8.70297589772281e-05+7.9820198210128e-05i,7.62016340053995e-05+4.20435000996338e-05i
0.00659591394831761+0.00516205091138157i,8.5508406383137e-05+8.38612904570806e-05i,7.82184617644558e-05+4.2888236724877e-05i,8.55084063831323e-05+8.38612904570804e-05i,7.82184617644544e-05+4.28882367248698e-05i
0.00659591394831761+0.00516205091138157i,8.39237075161279e-05+8.82078665190422e-05i,8.05360575473884e-05+4.38806701412405e-05i,8.39237075161427e-05+8.82078665190276e-05i,8.05360575473858e-05+4.38806701412472e-05i
0.00659591394831761+0.00516205091138157i,8.22655305533617e-05+9.29118348494424e-05i,8.31879415989606e-05+4.50361706656614e-05i,8.22655305533628e-05+9.29118348494489e-05i,8.31879415989583e-05+4.50361706656658e-05i
0.00659591394831761+0.00516205091138157i,8.05235203290483e-05+9.80344963999178e-05i,8.62155497627549e-05+4.63738616983323e-05i,8.05235203290498e-05+9.8034496399904e-05i,8.62155497627472e-05+4.63738616983277e-05i
0.00659591394831761+0.00516205091138157i,7.86875321702495e-05+0.00010364903524175i,8.96700374827196e-05+4.79174557166969e-05i,7.86875321702423e-05+0.000103649035241769i,8.96700374827286e-05+4.79174557166931e-05i
0.00659591394831761+0.00516205091138157i,7.6748507209146e-05+0.000109843741585255i,9.36146607127031e-05+4.96963584738195e-05i,7.67485072091549e-05+0.000109843741585236i,9.36146607126922e-05+4.96963584738207e-05i
0.00659591394831761+0.00516205091138157i,7.47001345177422e-05+0.000116726221912954i,9.81279256267469e-05+5.17471291653561e-05i,7.47001345177463e-05+0.000116726221912948i,9.81279256267437e-05+5.17471291653541e-05i
0.00659591394831761+0.00516205091138157i,7.25419235904136e-05+0.000124428940977447i,0.000103307768481836+5.41154155034787e-05i,7.25419235904077e-05+0.000124428940977467i,0.000103307768481849+5.41154155034757e-05i
0.00659591394831761+0.00516205091138157i,7.02848192589335e-05+0.000133116555390363i,0.0001092771153965+5.68585216086954e-05i,7.02848192589402e-05+0.000133116555390361i,0.000109277115396496+5.68585216086966e-05i
0.00659591394831761+0.00516205091138157i,6.79614120517604e-05+0.000142995630397503i,0.000116191273043617+6.00488096258373e-05i,6.79614120517521e-05+0.000142995630397504i,0.000116191273043613+6.00488096258387e-05i
0.00659591394831761+0.00516205091138157i,6.56444023604985e-05+0.000154327440318333i,0.000124247684846532+6.37781669821785e-05i,6.56444023604903e-05+0.000154327440318416i,0.000124247684846564+6.37781669821682e-05i
0.00659591394831761+0.00516205091138157i,6.34794884462261e-05+0.000167444509951528i,0.000133698554555137+6.81637406540735e-05i,6.34794884461691e-05+0.000167444509951582i,0.000133698554555163+6.81637406540727e-05i
0.00659591394831761+0.00516205091138157i,6.1741626909111e-05+0.00018277099026377i,0.000144866408215195+7.33549091159987e-05i,6.17416269090671e-05+0.000182770990263814i,0.000144866408215225+7.33549091159956e-05i
0.00659591394831761+0.00516205091138157i,6.09223200328645e-05+0.000200844878337236i,0.00015816107339717+7.95406617977053e-05i,6.09223200329272e-05+0.000200844878337143i,0.000158161073397122+7.95406617977093e-05i
0.00659591394831761+0.00516205091138157i,6.18365442100651e-05+0.000222333870745259i,0.000174091800654664+8.69542252720966e-05i,6.18365442101585e-05+0.000222333870745057i,0.000174091800654564+8.69542252721061e-05i
0.00659591394831761+0.00516205091138157i,6.56825076717515e-05+0.000248019675659436i,0.000193255290672227+9.58655186235538e-05i,6.56825076716678e-05+0.000248019675659461i,0.000193255290672227+9.58655186235546e-05i
0.00659591394831761+0.00516205091138157i,7.39286921171076e-05+0.000278682549848742i,0.000216247499391546+0.000106536336808931i,7.39286921171192e-05+0.000278682549848645i,0.000216247499391497+0.000106536336808927i
0.00659591394831761+0.00516205091138157i,8.79682212931045e-05+0.000314720476882658i,0.000243372765085776+0.0001190781869558i,8.7968221293156e-05+0.000314720476882629i,0.000243372765085771+0.000119078186955796i
0.00659591394831761+0.00516205091138157i,0.000108594610667835+0.000355175189698731i,0.000273900078477586+0.000133095927631177i,0.000108594610667759+0.000355175189698669i,0.000273900078477527+0.000133095927631172i
0.00659591394831761+0.00516205091138157i,0.00013514003704952+0.000395836823307862i,0.000304616616829081+0.000147007042464895i,0.000135140037049524+0.00039583682330786i,0.000304616616829078+0.000147007042464889i
0.00659591394831761+0.00516205091138157i,0.000164110894327508+0.000427319447747297i,0.00032836178962297+0.000157379928010459i,0.000164110894327382+0.000427319447747099i,0.000328361789622868+0.000157379928010473i
0.00659591394831761+0.00516205091138157i,0.000188867323762671+0.000437381697771332i,0.000335805739737166+0.000159844556612726i,0.000188867323762622+0.000437381697771288i,0.000335805739737122+0.000159844556612708i
0.00659591394831761+0.00516205091138157i,0.000203279829046744+0.000420528817924678i,0.000322780247852576+0.000152591744672789i,0.000203279829046771+0.000420528817924721i,0.000322780247852601+0.000152591744672799i
0.00659591394831761+0.00516205091138157i,0.000206568963788023+0.000384032992313673i,0.000294856986202841+0.000138436830974012i,0.000206568963788026+0.000384032992313663i,0.000294856986202865+0.000138436830974018i
0.00659591394831761+0.00516205091138157i,0.00020245893864961+0.000340421443915676i,0.000261596606407583+0.000121980564265608i,0.000202458938649645+0.000340421443915791i,0.00026159660640763+0.000121980564265633i
0.00659591394831761+0.00516205091138157i,0.000195036380374463+0.00029844639250652i,0.000229661235146325+0.000106357230343516i,0.000195036380374451+0.000298446392506493i,0.000229661235146304+0.000106357230343532i
0.00659591394831761+0.00516205091138157i,0.000186828650848693+0.000261680840365345i,0.000201756323273751+9.27961628266224e-05i,0.000186828650848669+0.000261680840365302i,0.000201756323273717+9.27961628266087e-05i
0.00659591394831761+0.00516205091138157i,0.000178998448598937+0.000230695744702034i,0.000178299770289753+8.14479484388453e-05i,0.000178998448598952+0.000230695744702056i,0.00017829977028977+8.14479484388507e-05i
0.00659591394831761+0.00516205091138157i,0.000171956049317328+0.000204894054724103i,0.000158823059369847+7.20563988401733e-05i,0.000171956049317337+0.000204894054724115i,0.00015882305936986+7.20563988401817e-05i
0.00659591394831761+0.00516205091138157i,0.000165772808218715+0.00018339844250676i,0.000142647869196681+6.42772317896375e-05i,0.000165772808218722+0.000183398442506779i,0.000142647869196686+6.42772317896377e-05i
0.00659591394831761+0.00516205091138157i,0.000160388497931193+0.000165380131875025i,0.000129135825415594+5.77929455410917e-05i,0.000160388497931193+0.000165380131875034i,0.000129135825415603+5.77929455411022e-05i
0.00659591394831761+0.00516205091138157i,0.000155702844939493+0.000150148381179173i,0.000117755839165217+5.23419772149362e-05i,0.000155702844939487+0.000150148381179159i,0.000117755839165206+5.23419772149319e-05i
