0.0081186510809104,333.747689246459,2380,5.660909376519e-05,0.000285605785274635,0.000166529583821061,3.62865980431207e-05,5.66090937651619e-05,0.000285605785274572,0.000166529583821035,3.62865980431313e-05
0.00439122771222271,337.100406163243,1540,7.64953278966461e-05,3.01275913727707e-05,0.000123367325683179,4.70932594160255e-05,7.64953278966414e-05,3.01275913727771e-05,0.000123367325683164,4.70932594160192e-05
0.00607377256786009,170.8594621501,2840,0.000100013451758238,5.6133113691113e-05,3.82436308203046e-05,2.22175371379353e-06,0.000100013451758237,5.61331136911106e-05,3.82436308203019e-05,2.22175371379289e-06
0.00321351916862072,339.3803655233,460,6.02221559224921e-05,9.78184879800384e-06,6.0162229952893e-06,6.52444040311819e-06,6.0222155922486e-05,9.78184879800259e-06,6.01622299528941e-06,6.52444040311897e-06
0.00439122771222271,337.100406163243,2500,0.000156275015895799,0.000331911397680693,0.000196001270889462,3.52042824768172e-05,0.000156275015895814,0.000331911397680713,0.000196001270889478,3.52042824768207e-05
0.000381580831669844,234.34204989627,220,1.70431135350664e-06,3.89347869209635e-07,1.30791110062914e-07,1.53352555281575e-07,1.70431135350661e-06,3.89347869209632e-07,1.30791110062915e-07,1.53352555281579e-07
0.0087557162359907,352.817499955725,1300,8.84872792076131e-05,9.63855371644847e-05,6.73469409334628e-05,1.74457908190775e-05,8.84872792076163e-05,9.63855371644869e-05,6.73469409334584e-05,1.74457908190818e-05
0.00227325398284453,353.105876792312,1640,3.01224067205965e-05,1.58127049745033e-05,2.87083040270811e-05,1.11546580408566e-05,3.01224067205957e-05,1.5812704974501e-05,2.87083040270779e-05,1.1154658040855e-05
0.00593740272988958,310.309424869993,300,9.74039338195354e-05,2.10071173823948e-05,7.93086244007971e-06,9.21331138736535e-06,9.74039338195367e-05,2.10071173823952e-05,7.93086244007981e-06,9.21331138736592e-06
0.00171499828049387,21.4077569406308,260,1.3824472655047e-05,3.08029093220063e-06,1.08960216690173e-06,1.27298198239621e-06,1.3824472655047e-05,3.08029093220069e-06,1.08960216690171e-06,1.27298198239618e-06
0.00931584317698705,136.670177749754,2280,5.08034154015285e-05,0.000198564148820682,0.000116589244637613,2.89725823405107e-05,5.08034154015294e-05,0.000198564148820678,0.000116589244637609,2.89725823405104e-05
